s,a,m,p,l,e
s,h,o,r,t,_,l,o,n,g
0,1,2,3,4,6,8
0,1,2,3,4,6,9
0,1,2,3,4,7,8
0,1,2,3,4,7,9
0,1,2,3,5,6,8
0,1,2,3,5,6,9
0,1,2,3,5,7,8
0,1,2,3,5,7,9
0,1,2,3,6,8,9
0,1,2,3,7,8,9
0,1,2,4,5,8,9
0,1,3,4,5,8,9
