s,i,n,g,l,e
l,o,n,g,_,l,o,n,g
0,1,2,3,4,5,7,12
0,1,2,3,4,5,8,11
0,1,2,3,4,5,9,10
0,1,2,3,4,6,8,12
0,1,2,3,4,6,9,11
0,1,2,3,4,7,9,12
0,1,2,3,4,7,10,11
0,1,2,3,4,8,10,12
0,1,2,3,4,9,11,12
0,1,2,3,5,6,9,12
0,1,2,3,5,6,10,11
0,1,2,3,5,7,10,12
0,1,2,3,5,8,11,12
0,1,2,3,6,7,11,12
0,1,2,4,5,6,10,12
0,1,2,4,5,7,11,12
0,1,3,4,5,6,11,12
